Ux,Uy,r,s,del,w_rl,w_rr,w_fl,w_fr
29.8019616089656,-0.756093841382727,0.253038421837037,196.365610388473,0.0320344360615298,87.1159557364217,88.268979841705,87.023706976523,88.1763221479602
29.8017849396785,-0.756537928025868,0.253116152985987,196.395421933627,0.0320438614453782,87.1153024703423,88.2686809729503,87.0229762431431,88.1759455847797
29.8016081529698,-0.756982295318996,0.253193891489847,196.425233313501,0.0320532856254769,87.1146488872729,88.2683818204787,87.0222451363548,88.1755686816877
29.8014312487658,-0.757426943620567,0.25327163736738,196.455044527991,0.0320627085976138,87.1139949870126,88.2680823841737,87.0215136559076,88.1751914385192
29.801254226993,-0.75787187328975,0.253349390637402,196.484855576994,0.0320721303575647,87.1133407693603,88.2677826639188,87.0207818015509,88.1748138551088
29.8010770875773,-0.758317084686436,0.253427151318783,196.514666460404,0.0320815509010933,87.1126862341148,88.2674826595973,87.0200495730332,88.1744359312913
29.8008998304449,-0.758762578171237,0.253504919430446,196.544477178119,0.0320909702239515,87.1120313810743,88.2671823710927,87.0193169701032,88.1740576669011
29.8007224555217,-0.759208354105487,0.253582694991367,196.574287730034,0.0321003883218787,87.1113762100368,88.2668817982882,87.0185839925089,88.1736790617726
29.8005449627336,-0.759654412851246,0.253660478020575,196.604098116045,0.0321098051906027,87.1107207208002,88.266580941067,87.017850639998,88.17330011574
29.8003673520064,-0.760100754771301,0.253738268537156,196.633908336049,0.0321192208258386,87.1100649131618,88.2662797993124,87.0171169123179,88.1729208286376
29.8001896232658,-0.760547380229166,0.253816066560246,196.66371838994,0.0321286352232896,87.1094087869189,88.2659783729073,87.0163828092155,88.1725412002993
29.8000117764372,-0.760994289589087,0.253893872109039,196.693528277614,0.0321380483786465,87.1087523418683,88.2656766617349,87.0156483304375,88.172161230559
29.7998338114462,-0.761441483216044,0.253971685202781,196.723337998968,0.0321474602875881,87.1080955778065,88.2653746656782,87.0149134757302,88.1717809192505
29.7996557282182,-0.761888961475749,0.254049505860774,196.753147553897,0.0321568709457803,87.1074384945298,88.2650723846202,87.0141782448393,88.1714002662074
29.7994775266784,-0.762336724734654,0.254127334102375,196.782956942297,0.0321662803488773,87.1067810918341,88.2647698184436,87.0134426375105,88.1710192712632
29.799299206752,-0.762784773359947,0.254205169946993,196.812766164063,0.0321756884925205,87.1061233695152,88.2644669670315,87.0127066534888,88.1706379342515
29.799120768364,-0.763233107719556,0.254283013414097,196.84257521909,0.0321850953723389,87.1054653273682,88.2641638302664,87.0119702925191,88.1702562550054
29.7989422114394,-0.763681728182155,0.254360864523209,196.872384107275,0.0321945009839491,87.1048069651884,88.2638604080312,87.0112335543456,88.169874233358
29.798763535903,-0.76413063511716,0.254438723293905,196.902192828512,0.0322039053229552,87.1041482827704,88.2635567002086,87.0104964387125,88.1694918691426
29.7985847416797,-0.764579828894735,0.25451658974582,196.932001382696,0.0322133083849487,87.1034892799086,88.2632527066811,87.0097589453633,88.1691091621919
29.798405828694,-0.765029309885791,0.254594463898644,196.961809769724,0.0322227101655084,87.1028299563972,88.2629484273314,87.0090210740414,88.1687261123387
29.7982267968706,-0.765479078461991,0.254672345772121,196.99161798949,0.0322321106602006,87.1021703120301,88.2626438620418,87.0082828244896,88.1683427194157
29.7980476461338,-0.76592913499575,0.254750235386055,197.02142604189,0.0322415098645791,87.1015103466006,88.2623390106949,87.0075441964504,88.1679589832556
29.797868376408,-0.766379479860238,0.254828132760303,197.051233926819,0.0322509077741845,87.1008500599021,88.2620338731731,87.006805189666,88.1675749036906
29.7976889876175,-0.766830113429383,0.254906037914782,197.081041644171,0.0322603043845451,87.1001894517274,88.2617284493586,87.006065803878,88.167190480553
29.7975094796863,-0.767281036077869,0.254983950869464,197.110849193842,0.0322696996911762,87.0995285218692,88.2614227391339,87.0053260388279,88.1668057136752
29.7973298525385,-0.767732248181143,0.255061871644378,197.140656575726,0.0322790936895804,87.0988672701196,88.261116742381,87.0045858942567,88.166420602889
29.7971501060981,-0.768183750115414,0.255139800259613,197.170463789719,0.0322884863752472,87.0982056962706,88.2608104589822,87.0038453699049,88.1660351480265
29.7969702402889,-0.768635542257656,0.255217736735312,197.200270835716,0.0322978777436534,87.0975438001139,88.2605038888196,87.0031044655128,88.1656493489194
29.7967902550346,-0.769087624985611,0.255295681091678,197.230077713611,0.0323072677902628,87.0968815814409,88.2601970317753,87.0023631808202,88.1652632053995
29.7966101502587,-0.769539998677789,0.255373633348973,197.259884423299,0.0323166565105261,87.0962190400425,88.2598898877312,87.0016215155665,88.1648767172983
29.7964299258849,-0.769992663713471,0.255451593527513,197.289690964675,0.032326043899881,87.0955561757095,88.2595824565694,87.0008794694909,88.1644898844472
29.7962495818364,-0.770445620472713,0.255529561647677,197.319497337633,0.0323354299537524,87.0948929882323,88.2592747381716,87.0001370423319,88.1641027066775
29.7960691180367,-0.770898869336344,0.255607537729901,197.349303542069,0.0323448146675517,87.0942294774008,88.2589667324199,86.9993942338278,88.1637151838205
29.7958885344089,-0.771352410685972,0.255685521794678,197.379109577875,0.0323541980366773,87.093565643005,88.2586584391958,86.9986510437166,88.1633273157071
29.7957078308761,-0.771806244903984,0.255763513862562,197.408915444948,0.0323635800565144,87.0929014848342,88.2583498583813,86.9979074717358,88.1629391021684
29.7955270073612,-0.77226037237355,0.255841513954167,197.438721143181,0.032372960722435,87.0922370026775,88.2580409898579,86.9971635176224,88.1625505430352
29.7953460637872,-0.772714793478621,0.255919522090164,197.468526672469,0.0323823400297979,87.0915721963237,88.2577318335074,86.9964191811132,88.1621616381381
29.7951650000768,-0.773169508603938,0.255997538291285,197.498332032707,0.0323917179739482,87.0909070655614,88.2574223892112,86.9956744619444,88.1617723873077
29.7949838161526,-0.773624518135026,0.256075562578322,197.528137223787,0.0324010945502182,87.0902416101787,88.2571126568508,86.9949293598521,88.1613827903745
29.7948025119372,-0.774079822458203,0.256153594972127,197.557942245605,0.0324104697539263,87.0895758299633,88.2568026363079,86.9941838745716,88.1609928471688
29.7946210873531,-0.774535421960578,0.256231635493611,197.587747098055,0.0324198435803777,87.0889097247029,88.2564923274637,86.9934380058383,88.1606025575207
29.7944395423226,-0.774991317030056,0.256309684163748,197.617551781031,0.032429216024864,87.0882432941846,88.2561817301996,86.9926917533868,88.1602119212604
29.7942578767679,-0.775447508055338,0.256387741003569,197.647356294427,0.0324385870826635,87.0875765381953,88.2558708443969,86.9919451169515,88.1598209382179
29.7940760906111,-0.775903995425923,0.25646580603417,197.677160638137,0.0324479567490406,87.0869094565215,88.2555596699369,86.9911980962662,88.1594296082229
29.7938941837742,-0.776360779532112,0.256543879276706,197.706964812054,0.0324573250192464,87.0862420489493,88.2552482067008,86.9904506910645,88.1590379311051
29.7937121561792,-0.77681786076501,0.256621960752393,197.736768816074,0.032466691888518,87.0855743152648,88.2549364545696,86.9897029010796,88.1586459066941
29.7935300077478,-0.777275239516526,0.256700050482509,197.766572650089,0.0324760573520791,87.0849062552534,88.2546244134246,86.9889547260441,88.1582535348194
29.7933477384017,-0.777732916179378,0.256778148488394,197.796376313993,0.0324854214051394,87.0842378687004,88.2543120831467,86.9882061656905,88.1578608153103
29.7931653480625,-0.778190891147094,0.25685625479145,197.826179807681,0.0324947840428951,87.0835691553906,88.2539994636169,86.9874572197505,88.157467747996
29.7929828366516,-0.778649164814012,0.25693436941314,197.855983131045,0.0325041452605283,87.0829001151086,88.2536865547162,86.9867078879558,88.1570743327056
29.7928002040904,-0.779107737575287,0.257012492374992,197.88578628398,0.0325135050532074,87.0822307476387,88.2533733563253,86.9859581700375,88.156680569268
29.7926174503001,-0.779566609826889,0.257090623698595,197.915589266378,0.0325228634160868,87.0815610527647,88.2530598683253,86.9852080657261,88.1562864575121
29.7924345752019,-0.780025781965607,0.2571687634056,197.945392078134,0.0325322203443069,87.0808910302701,88.2527460905967,86.9844575747521,88.1558919972665
29.7922515787168,-0.780485254389053,0.257246911517722,197.975194719141,0.0325415758329941,87.0802206799383,88.2524320230203,86.9837066968453,88.1554971883599
29.7920684607656,-0.78094502749566,0.25732506805674,198.004997189292,0.032550929877261,87.0795500015521,88.2521176654769,86.9829554317352,88.1551020306207
29.7918852212691,-0.781405101684688,0.257403233044496,198.034799488481,0.0325602824722057,87.078878994894,88.2518030178469,86.9822037791507,88.1547065238772
29.7917018601482,-0.781865477356223,0.257481406502895,198.064601616601,0.0325696336129124,87.0782076597463,88.251488080011,86.9814517388207,88.1543106679577
29.7915183773232,-0.782326154911184,0.257559588453906,198.094403573544,0.0325789832944511,87.0775359958908,88.2511728518497,86.9806993104732,88.1539144626902
29.7913347727147,-0.782787134751321,0.257637778919564,198.124205359206,0.0325883315118775,87.0768640031091,88.2508573332433,86.9799464938361,88.1535179079027
29.791151046243,-0.783248417279219,0.257715977921967,198.154006973477,0.0325976782602331,87.0761916811824,88.2505415240724,86.9791932886368,88.153121003423
29.7909671978284,-0.783710002898299,0.257794185483278,198.183808416252,0.032607023534545,87.0755190298915,88.2502254242173,86.9784396946022,88.1527237490788
29.7907832273909,-0.784171892012823,0.257872401625724,198.213609687424,0.0326163673298259,87.0748460490169,88.2499090335582,86.977685711459,88.1523261446977
29.7905991348506,-0.784634085027895,0.257950626371599,198.243410786885,0.0326257096410744,87.0741727383388,88.2495923519755,86.9769313389332,88.1519281901072
29.7904149201274,-0.78509658234946,0.25802885974326,198.273211714528,0.0326350504632741,87.073499097637,88.2492753793492,86.9761765767506,88.1515298851345
29.790230583141,-0.785559384384314,0.258107101763131,198.303012470246,0.0326443897913947,87.072825126691,88.2489581155596,86.9754214246364,88.151131229607
29.7900461238111,-0.786022491540098,0.258185352453703,198.332813053933,0.0326537276203908,87.07215082528,88.2486405604868,86.9746658823155,88.1507322233516
29.7898615420572,-0.786485904225305,0.25826361183753,198.36261346548,0.0326630639452028,87.0714761931827,88.2483227140107,86.9739099495125,88.1503328661953
29.7896768377988,-0.786949622849282,0.258341879937235,198.39241370478,0.0326723987607562,87.0708012301775,88.2480045760114,86.9731536259512,88.149933157965
29.7894920109552,-0.787413647822233,0.258420156775505,198.422213771727,0.032681732061962,87.0701259360426,88.2476861463687,86.9723969113552,88.1495330984873
29.7893070614455,-0.787877979555218,0.258498442375097,198.452013666212,0.0326910638437165,87.0694503105556,88.2473674249627,86.9716398054478,88.1491326875889
29.7891219891889,-0.788342618460158,0.258576736758833,198.481813388128,0.0327003941009008,87.068774353494,88.247048411673,86.9708823079517,88.1487319250961
29.7889367941044,-0.788807564949837,0.258655039949601,198.511612937367,0.0327097228283818,87.0680980646348,88.2467291063796,86.9701244185892,88.1483308108354
29.7887514761107,-0.789272819437907,0.258733351970359,198.541412313823,0.032719050021011,87.0674214437547,88.2464095089621,86.9693661370821,88.1479293446328
29.7885660351267,-0.789738382338883,0.258811672844131,198.571211517386,0.0327283756736253,87.06674449063,88.2460896193001,86.9686074631519,88.1475275263146
29.7883804710709,-0.790204254068154,0.258890002594011,198.60101054795,0.0327376997810464,87.0660672050366,88.2457694372734,86.9678483965196,88.1471253557066
29.7881947838618,-0.790670435041981,0.258968341243157,198.630809405407,0.0327470223380811,87.0653895867503,88.2454489627616,86.9670889369058,88.1467228326346
29.7880089734179,-0.791136925677498,0.2590466888148,198.660608089649,0.0327563433395212,87.0647116355463,88.245128195644,86.9663290840305,88.1463199569245
29.7878230396574,-0.79160372639272,0.259125045332238,198.690406600567,0.0327656627801433,87.0640333511994,88.2448071358003,86.9655688376136,88.1459167284016
29.7876369824983,-0.792070837606538,0.259203410818837,198.720204938055,0.0327749806547087,87.0633547334842,88.2444857831098,86.9648081973743,88.1455131468915
29.7874508018589,-0.792538259738729,0.259281785298033,198.750003102004,0.0327842969579638,87.0626757821749,88.2441641374519,86.9640471630314,88.1451092122195
29.7872644976569,-0.793005993209952,0.259360168793332,198.779801092305,0.0327936116846394,87.0619964970454,88.2438421987059,86.9632857343032,88.1447049242108
29.7870780698102,-0.793474038441756,0.259438561328308,198.809598908852,0.0328029248294514,87.061316877869,88.2435199667512,86.9625239109078,88.1443002826905
29.7868915182364,-0.793942395856577,0.259516962926606,198.839396551535,0.0328122363870998,87.0606369244189,88.2431974414669,86.9617616925626,88.1438952874835
29.7867048428531,-0.794411065877746,0.259595373611941,198.869194020247,0.0328215463522697,87.0599566364679,88.2428746227323,86.9609990789847,88.1434899384146
29.7865180435776,-0.794880048929488,0.259673793408099,198.898991314879,0.0328308547196305,87.0592760137882,88.2425515104264,86.9602360698906,88.1430842353085
29.7863311203275,-0.795349345436924,0.259752222338936,198.928788435323,0.0328401614838361,87.058595056152,88.2422281044283,86.9594726649966,88.1426781779897
29.7861440730197,-0.795818955826077,0.259830660428378,198.95858538147,0.0328494666395249,87.0579137633308,88.241904404617,86.9587088640184,88.1422717662828
29.7859569015714,-0.79628888052387,0.259909107700424,198.988382153212,0.0328587701813196,87.0572321350959,88.2415804108716,86.9579446666712,88.141865000012
29.7857696058995,-0.796759119958134,0.259987564179144,199.018178750441,0.0328680721038274,87.0565501712183,88.241256123071,86.9571800726699,88.1414578790015
29.7855821859209,-0.797229674557605,0.260066029888679,199.047975173047,0.0328773724016396,87.0558678714684,88.2409315410939,86.9564150817288,88.1410504030754
29.7853946415523,-0.797700544751931,0.260144504853241,199.077771420923,0.032886671069332,87.0551852356165,88.2406066648194,86.9556496935619,88.1406425720576
29.7852069727102,-0.798171730971669,0.260222989097116,199.10756749396,0.0328959681014643,87.0545022634322,88.2402814941261,86.9548839078825,88.1402343857719
29.7850191793111,-0.798643233648296,0.260301482644663,199.137363392048,0.0329052634925805,87.0538189546852,88.2399560288928,86.9541177244038,88.139825844042
29.7848312612713,-0.799115053214204,0.260379985520311,199.167159115079,0.0329145572372088,87.0531353091443,88.2396302689982,86.9533511428382,88.1394169466914
29.7846432185071,-0.799587190102706,0.260458497748565,199.196954662944,0.0329238493298611,87.0524513265782,88.2393042143209,86.9525841628979,88.1390076935436
29.7844550509346,-0.800059644748037,0.260537019354,199.226750035535,0.0329331397650337,87.0517670067553,88.2389778647394,86.9518167842946,88.1385980844219
29.7842667584697,-0.800532417585358,0.260615550361267,199.256545232742,0.0329424285372065,87.0510823494435,88.2386512201324,86.9510490067393,88.1381881191494
29.7840783410282,-0.801005509050761,0.26069409079509,199.286340254456,0.0329517156408435,87.0503973544103,88.2383242803784,86.9502808299428,88.1377777975493
29.7838897985259,-0.801478919581263,0.260772640680267,199.316135100569,0.0329610010703924,87.0497120214228,88.2379970453557,86.9495122536153,88.1373671194443
29.7837011308784,-0.801952649614821,0.26085120004167,199.34592977097,0.0329702848202848,87.049026350248,88.2376695149428,86.9487432774667,88.1369560846574
29.7835123380012,-0.802426699590323,0.260929768904246,199.375724265551,0.0329795668849359,87.048340340652,88.237341689018,86.9479739012063,88.1365446930111
29.7833234198095,-0.802901069947598,0.261008347293017,199.405518584203,0.0329888472587446,87.0476539924011,88.2370135674596,86.947204124543,88.136132944328
29.7831343762187,-0.803375761127416,0.26108693523308,199.435312726816,0.0329981259360936,87.0469673052608,88.2366851501459,86.9464339471851,88.1357208384306
29.7829452071437,-0.803850773571492,0.261165532749606,199.465106693281,0.033007402911349,87.0462802789963,88.236356436955,86.9456633688406,88.1353083751412
29.7827559124996,-0.804326107722486,0.261244139867843,199.494900483488,0.0330166781788603,87.0455929133726,88.2360274277653,86.9448923892169,88.1348955542818
29.7825664922013,-0.804801764024009,0.261322756613116,199.524694097329,0.0330259517329608,87.044905208154,88.2356981224546,86.944121008021,88.1344823756745
29.7823769461634,-0.805277742920622,0.261401383010823,199.554487534692,0.0330352235679669,87.0442171631048,88.2353685209012,86.9433492249595,88.1340688391413
29.7821872743005,-0.805754044857845,0.261480019086442,199.584280795469,0.0330444936781785,87.0435287779886,88.235038622983,86.9425770397384,88.1336549445039
29.7819974765271,-0.806230670282151,0.261558664865524,199.614073879551,0.0330537620578788,87.0428400525687,88.234708428578,86.9418044520633,88.1332406915839
29.7818075527575,-0.806707619640976,0.261637320373701,199.643866786827,0.0330630287013342,87.042150986608,88.2343779375642,86.9410314616392,88.132826080203
29.7816175029059,-0.807184893382718,0.26171598563668,199.673659517187,0.0330722936027944,87.0414615798692,88.2340471498194,86.9402580681708,88.1324111101825
29.7814273268864,-0.807662491956741,0.261794660680245,199.703452070522,0.0330815567564921,87.0407718321142,88.2337160652214,86.9394842713623,88.1319957813436
29.781237024613,-0.808140415813378,0.261873345530259,199.733244446722,0.0330908181566432,87.0400817431048,88.233384683648,86.9387100709172,88.1315800935076
29.7810465959994,-0.808618665403934,0.261952040212663,199.763036645677,0.0331000777974465,87.0393913126025,88.2330530049771,86.9379354665388,88.1311640464954
29.7808560409594,-0.809097241180685,0.262030744753477,199.792828667277,0.0331093356730838,87.0387005403682,88.2327210290862,86.9371604579298,88.130747640128
29.7806653594065,-0.809576143596888,0.262109459178798,199.822620511411,0.0331185917777201,87.0380094261623,88.232388755853,86.9363850447924,88.130330874226
29.7804745512541,-0.810055373106777,0.262188183514803,199.85241217797,0.0331278461055029,87.0373179697452,88.2320561851551,86.9356092268283,88.1299137486102
29.7802836164156,-0.810534930165568,0.262266917787749,199.882203666844,0.0331370986505625,87.0366261708764,88.2317233168702,86.9348330037388,88.1294962631011
29.7800925548041,-0.811014815229465,0.262345662023971,199.911994977921,0.0331463494070124,87.0359340293154,88.2313901508756,86.9340563752246,88.1290784175191
29.7799013663326,-0.811495028755658,0.262424416249885,199.941786111093,0.0331555983689482,87.0352415448212,88.2310566870489,86.933279340986,88.1286602116843
29.7797100509141,-0.811975571202329,0.262503180491987,199.971577066248,0.0331648455304486,87.0345487171523,88.2307229252676,86.9325019007228,88.128241645417
29.7795186084614,-0.812456443028653,0.262581954776853,200.001367843276,0.0331740908855747,87.0338555460668,88.2303888654089,86.9317240541343,88.1278227185372
29.779327038887,-0.812937644694802,0.262660739131139,200.031158442067,0.0331833344283701,87.0331620313224,88.2300545073502,86.9309458009193,88.1274034308646
29.7791353421035,-0.813419176661947,0.262739533581585,200.060948862509,0.0331925761528609,87.0324681726766,88.2297198509688,86.9301671407761,88.1269837822192
29.7789435180233,-0.813901039392263,0.262818338155008,200.090739104494,0.0332018160530557,87.0317739698863,88.229384896142,86.9293880734024,88.1265637724205
29.7787515665586,-0.814383233348929,0.26289715287831,200.120529167908,0.0332110541229453,87.0310794227078,88.2290496427469,86.9286085984957,88.1261434012879
29.7785594876215,-0.814865758996132,0.262975977778473,200.150319052643,0.0332202903565028,87.0303845308975,88.2287140906608,86.9278287157527,88.125722668641
29.7783672811241,-0.815348616799072,0.263054812882563,200.180108758587,0.0332295247476838,87.0296892942109,88.2283782397607,86.9270484248697,88.1253015742989
29.7781749469781,-0.815831807223959,0.263133658217726,200.209898285629,0.0332387572904258,87.0289937124034,88.2280420899237,86.9262677255426,88.1248801180807
29.7779824850952,-0.816315330738025,0.263212513811194,200.239687633659,0.0332479879786485,87.0282977852298,88.2277056410268,86.9254866174667,88.1244582998054
29.7777898953871,-0.816799187809518,0.263291379690278,200.269476802566,0.0332572168062537,87.0276015124446,88.2273688929471,86.9247051003368,88.124036119292
29.7775971777652,-0.81728337890771,0.263370255882377,200.299265792237,0.0332664437671251,87.0269048938018,88.2270318455614,86.9239231738472,88.1236135763591
29.7774043321407,-0.8177679045029,0.26344914241497,200.329054602564,0.0332756688551286,87.026207929055,88.2266944987467,86.9231408376916,88.1231906708253
29.7772113584249,-0.818252765066414,0.263528039315622,200.358843233433,0.0332848920641116,87.0255106179575,88.2263568523798,86.9223580915635,88.1227674025091
29.7770182565289,-0.818737961070611,0.263606946611981,200.388631684734,0.0332941133879038,87.0248129602621,88.2260189063376,86.9215749351555,88.122343771229
29.7768250263633,-0.819223492988883,0.263685864331781,200.418419956356,0.0333033328203162,87.024114955721,88.2256806604968,86.92079136816,88.121919776803
29.7766316678392,-0.819709361295662,0.26376479250284,200.448208048188,0.0333125503551419,87.0234166040863,88.2253421147341,86.9200073902687,88.1214954190494
29.776438180867,-0.820195566466419,0.263843731153062,200.477995960117,0.0333217659861553,87.0227179051095,88.2250032689263,86.9192230011729,88.121070697786
29.7762445653573,-0.82068210897767,0.263922680310436,200.507783692033,0.0333309797071126,87.0220188585416,88.22466412295,86.9184382005633,88.1206456128308
29.7760508212204,-0.821168989306976,0.264001640003036,200.537571243825,0.0333401915117516,87.0213194641334,88.2243246766817,86.9176529881302,88.1202201640014
29.7758569483665,-0.82165620793295,0.264080610259024,200.567358615379,0.0333494013937913,87.0206197216351,88.2239849299981,86.9168673635631,88.1197943511155
29.7756629467057,-0.822143765335256,0.264159591106647,200.597145806586,0.0333586093469324,87.0199196307965,88.2236448827757,86.9160813265514,88.1193681739905
29.7754688161479,-0.822631661994615,0.26423858257424,200.626932817333,0.0333678153648567,87.019219191367,88.223304534891,86.9152948767837,88.1189416324437
29.775274556603,-0.823119898392807,0.264317584690225,200.656719647508,0.0333770194412274,87.0185184030955,88.2229638862204,86.9145080139482,88.1185147262924
29.7750801679805,-0.823608475012673,0.26439659748311,200.686506296999,0.0333862215696889,87.0178172657307,88.2226229366403,86.9137207377323,88.1180874553537
29.77488565019,-0.824097392338121,0.264475620981492,200.716292765696,0.0333954217438668,87.0171157790205,88.222281686027,86.9129330478234,88.1176598194445
29.7746910031409,-0.824586650854126,0.264554655214056,200.746079053485,0.0334046199573678,87.0164139427126,88.221940134257,86.9121449439079,88.1172318183816
29.7744962267424,-0.825076251046734,0.264633700209576,200.775865160255,0.0334138162037794,87.0157117565543,88.2215982812064,86.9113564256718,88.1168034519818
29.7743013209035,-0.825566193403068,0.264712755996914,200.805651085894,0.0334230104766705,87.0150092202923,88.2212561267515,86.9105674928008,88.1163747200616
29.7741062855333,-0.826056478411324,0.26479182260502,200.835436830289,0.0334322027695906,87.0143063336731,88.2209136707686,86.9097781449797,88.1159456224375
29.7739111205406,-0.826547106560785,0.264870900062935,200.865222393329,0.0334413930760701,87.0136030964424,88.2205709131337,86.9089883818931,88.1155161589258
29.773715825834,-0.827038078341813,0.26494998839979,200.895007774901,0.0334505813896202,87.0128995083459,88.220227853723,86.9081982032248,88.1150863293428
29.773520401322,-0.827529394245859,0.265029087644805,200.924792974894,0.0334597677037329,87.0121955691284,88.2198844924126,86.9074076086583,88.1146561335044
29.773324846913,-0.828021054765465,0.265108197827291,200.954577993193,0.0334689520118807,87.0114912785346,88.2195408290785,86.9066165978764,88.1142255712266
29.7731291625153,-0.828513060394265,0.265187318976648,200.984362829688,0.0334781343075168,87.0107866363087,88.2191968635968,86.9058251705613,88.1137946423252
29.772933348037,-0.829005411626992,0.26526645112237,201.014147484265,0.0334873145840749,87.0100816421943,88.2188525958434,86.905033326395,88.113363346616
29.7727374033859,-0.829498108959476,0.26534559429404,201.043931956813,0.0334964928349692,87.0093762959347,88.2185080256942,86.9042410650587,88.1129316839145
29.77254132847,-0.829991152888653,0.265424748521334,201.073716247218,0.0335056690535941,87.0086705972727,88.2181631530251,86.9034483862329,88.1124996540361
29.7723451231969,-0.830484543912565,0.26550391383402,201.103500355367,0.0335148432333247,87.0079645459506,88.217817977712,86.9026552895979,88.1120672567962
29.772148787474,-0.830978282530361,0.265583090261958,201.133284281149,0.0335240153675161,87.0072581417104,88.2174724996307,86.9018617748333,88.1116344920098
29.7719523212088,-0.831472369242307,0.265662277835101,201.16306802445,0.0335331854495036,87.0065513842934,88.2171267186569,86.9010678416182,88.1112013594922
29.7717557243086,-0.831966804549782,0.265741476583494,201.192851585158,0.0335423534726027,87.0058442734407,88.2167806346665,86.900273489631,88.1107678590582
29.7715589966802,-0.832461588955287,0.265820686537277,201.222634963159,0.0335515194301091,87.0051368088929,88.2164342475351,86.8994787185497,88.1103339905226
29.7713621382308,-0.832956722962443,0.265899907726683,201.252418158341,0.0335606833152982,87.00442899039,88.2160875571384,86.8986835280517,88.1098997537001
29.7711651488671,-0.833452207076001,0.26597914018204,201.28220117059,0.0335698451214257,87.0037208176716,88.215740563352,86.8978879178139,88.1094651484052
29.7709680284957,-0.833948041801837,0.266058383933769,201.311983999794,0.0335790048417267,87.0030122904769,88.2153932660515,86.8970918875127,88.1090301744524
29.7707707770231,-0.834444227646965,0.266137639012387,201.341766645838,0.0335881624694167,87.0023034085447,88.2150456651124,86.8962954368236,88.108594831656
29.7705733943557,-0.83494076511953,0.266216905448505,201.371549108611,0.0335973179976904,87.0015941716131,88.2146977604104,86.895498565422,88.1081591198301
29.7703758803997,-0.835437654728821,0.266296183272832,201.401331387999,0.0336064714197224,87.00088457942,88.2143495518208,86.8947012729825,88.1077230387888
29.770178235061,-0.835934896985266,0.266375472516169,201.431113483888,0.033615622728667,87.0001746317027,88.2140010392192,86.8939035591791,88.107286588346
29.7699804582456,-0.836432492400441,0.266454773209417,201.460895396165,0.0336247719176578,86.999464328198,88.2136522224809,86.8931054236853,88.1068497683155
29.7697825498593,-0.836930441487074,0.266534085383572,201.490677124716,0.0336339189798081,86.9987536686423,88.2133031014814,86.8923068661742,88.106412578511
29.7695845098076,-0.837428744759043,0.266613409069727,201.520458669428,0.0336430639082105,86.9980426527716,88.2129536760959,86.891507886318,88.105975018746
29.769386337996,-0.837927402731382,0.266692744299072,201.550240030188,0.0336522066959367,86.9973312803213,88.2126039461999,86.8907084837886,88.1055370888339
29.7691880343298,-0.838426415920289,0.266772091102894,201.580021206881,0.0336613473360381,86.9966195510264,88.2122539116685,86.8899086582573,88.105098788588
29.768989598714,-0.838925784843121,0.266851449512581,201.609802199394,0.0336704858215449,86.9959074646213,88.211903572377,86.8891084093947,88.1046601178214
29.7687910310538,-0.839425510018404,0.266930819559617,201.639583007614,0.0336796221454666,86.9951950208402,88.2115529282006,86.8883077368709,88.1042210763473
29.768592331254,-0.839925591965835,0.267010201275584,201.669363631425,0.0336887563007918,86.9944822194166,88.2112019790145,86.8875066403555,88.1037816639784
29.7683934992191,-0.840426031206284,0.267089594692166,201.699144070715,0.033697888280488,86.9937690600836,88.2108507246939,86.8867051195174,88.1033418805277
29.7681945348539,-0.840926828261797,0.267168999841143,201.72892432537,0.0337070180775015,86.9930555425738,88.2104991651138,86.885903174025,88.1029017258077
29.7679954380625,-0.841427983655603,0.267248416754399,201.758704395275,0.0337161456847576,86.9923416666192,88.2101473001493,86.8851008035462,88.1024611996309
29.7677962087494,-0.841929497912115,0.267327845463915,201.788484280316,0.0337252710951603,86.9916274319517,88.2097951296755,86.884298007748,88.1020203018099
29.7675968468185,-0.842431371556932,0.267407286001773,201.818263980379,0.0337343943015923,86.9909128383022,88.2094426535675,86.8834947862973,88.1015790321568
29.7673973521737,-0.842933605116847,0.267486738400158,201.84804349535,0.033743515296915,86.9901978854016,88.2090898717,86.88269113886,88.1011373904838
29.7671977247189,-0.843436199119847,0.267566202691354,201.877822825114,0.0337526340739681,86.9894825729799,88.2087367839482,86.8818870651016,88.100695376603
29.7669979643576,-0.843939154095116,0.267645678907749,201.907601969558,0.0337617506255702,86.988766900767,88.208383390187,86.8810825646871,88.1002529903262
29.7667980709933,-0.844442470573043,0.267725167081831,201.937380928566,0.033770864944518,86.988050868492,88.2080296902911,86.8802776372806,88.0998102314652
29.7665980445292,-0.844946149085221,0.267804667246192,201.967159702025,0.0337799770235865,86.9873344758837,88.2076756841355,86.879472282546,88.0993670998317
29.7663978848686,-0.845450190164453,0.267884179433526,201.996938289819,0.0337890868555292,86.9866177226703,88.207321371595,86.8786665001463,88.0989235952372
29.7661975919143,-0.845954594344755,0.267963703676632,202.026716691835,0.0337981944330775,86.9859006085795,88.2069667525445,86.8778602897441,88.0984797174931
29.7659971655693,-0.846459362161358,0.268043240008409,202.056494907957,0.0338072997489412,86.9851831333387,88.2066118268585,86.8770536510014,88.0980354664107
29.7657966057362,-0.846964494150716,0.268122788461865,202.08627293807,0.0338164027958079,86.9844652966745,88.206256594412,86.8762465835794,88.0975908418011
